id,name,experiences_offered,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,factor_city
5308429,Entire Private Floor:Bed&Bath Suite,none,7849723,Brian,2013-07-31,within a few hours,1.00,1.00,TRUE,Ballard,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"Northwest 65th Street, Seattle, WA 98117, United States",Ballard,West Woodland,Seattle,WA,98117,House,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",Gym,""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",""Hair""Dryer"""",""Laptop Friendly Workspace""",NA,$53.00 ,$400.00 ,"$1,500.00 ",NA,NA,1,$0.00 ,14,1125,3 days ago,TRUE,0,0,28,168,1/4/2016,18,2015-02-12,2016-01-02,99,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,1.65,Seattle
2769088,Rooftop Olympic View 4m Sunny Loft,none,5067360,Wendy,2013-02-12,a few days or more,0.33,1.00,FALSE,Ballard,2,2,"    email  ,   phone  ,   facebook  ,   google  ,   reviews  ,   jumio    ",TRUE,TRUE,"6th Avenue Northwest, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Entire home/apt,4,1,2,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Dog(s)"",""Heating"",""Washer"",""Dryer"",""Essentials""",NA,$110.00 ,$550.00 ,NA,$100.00 ,NA,1,$0.00 ,2,14,2 months ago,TRUE,0,3,33,306,1/4/2016,12,2014-05-26,2015-08-11,71,8,6,9,9,9,7,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.61,Seattle
7603135,Ballard Bungalow,none,39549545,Alex,2015-07-25, , , ,FALSE,Phinney Ridge,1,1,"    email  ,   phone  ,   reviews    ",TRUE,FALSE,"Northwest 56th Street, Seattle, WA 98107, United States",Phinney Ridge,West Woodland,Seattle,WA,98107,House,Entire home/apt,4,1,2,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Fire Extinguisher"",""Essentials""",NA,$225.00 ,"$1,100.00 ",NA,NA,$45.00 ,1,$0.00 ,1,1125,today,TRUE,0,10,10,143,1/4/2016,4,2015-08-17,2015-09-21,95,10,10,9,10,10,10,FALSE,NA,TRUE,flexible,FALSE,FALSE,1,0.85,Seattle
9374365,Gorgeous Townhome Private Room,none,6407320,Varun,2013-05-15,within an hour,1.00,1.00,FALSE,Ballard,4,4,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"14th Avenue Northwest, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Private room,2,1.5,1,1,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo"",Hangers,Iron",NA,$35.00 ,NA,NA,$100.00 ,$7.00 ,2,$10.00 ,1,1125,2 weeks ago,TRUE,12,23,51,326,1/4/2016,7,2015-11-13,2015-12-30,97,10,10,10,10,10,10,FALSE,NA,FALSE,strict,FALSE,FALSE,1,3.96,Seattle
6106498,Home sweet home-away-from home!,none,31684830,Yedida,2015-04-21,within a day,1.00, ,FALSE,Ballard,1,1,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"Northwest 52nd Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Dog(s)"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$55.00 ,$390.00 ,NA,NA,$15.00 ,1,$10.00 ,1,1125,5 weeks ago,TRUE,0,0,0,247,1/4/2016,23,2015-05-05,2015-10-12,97,10,10,10,10,9,10,FALSE,NA,TRUE,moderate,FALSE,FALSE,1,2.82,Seattle
9331449,Gorgeous Townhome Main Bdrm+Balcony,none,6407320,Varun,2013-05-15,within an hour,1.00,1.00,FALSE,Ballard,4,4,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"14th Avenue Northwest, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,Townhouse,Private room,2,1.5,1,1,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Essentials"",""Shampoo"",Hangers,Iron",NA,$45.00 ,NA,NA,$100.00 ,$8.00 ,2,$10.00 ,1,1125,2 weeks ago,TRUE,12,23,51,326,1/4/2016,2,2015-12-07,2015-12-14,90,10,8,10,10,10,9,FALSE,NA,FALSE,strict,FALSE,FALSE,1,2,Seattle
8799162,Ballard studio w kitchen & bath,none,46108145,Mary,2015-10-08,within a few hours,1.00,1.00,FALSE,Phinney Ridge,1,1,"    email  ,   phone    ",TRUE,FALSE,"3rd Avenue Northwest, Seattle, WA 98107, United States",Phinney Ridge,West Woodland,Seattle,WA,98107,House,Private room,2,1,1,1,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""Lock on Bedroom Door""",NA,$79.00 ,NA,NA,NA,NA,1,$0.00 ,1,7,4 days ago,TRUE,30,60,89,89,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
4317390,Comfort in Ballard/Fremont for 8!,none,22414188,Grace,2014-10-11,within a day,0.90,1.00,FALSE,Ballard,1,1,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"8th Avenue Northwest, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Entire home/apt,8,1,2,6,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$133.00 ,NA,NA,$350.00 ,$50.00 ,4,$15.00 ,2,1125,yesterday,TRUE,30,60,90,365,1/4/2016,39,2014-11-23,2015-12-21,95,10,10,9,10,10,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,2.87,Seattle
3884851,Large room in Ballard neighborhood,none,19477023,Cindy,2014-08-04,within a few hours,1.00,1.00,TRUE,Ballard,1,1,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,Apartment,Private room,2,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Essentials"",""Shampoo""",NA,$65.00 ,NA,NA,NA,$5.00 ,1,$0.00 ,2,1125,2 weeks ago,TRUE,30,60,90,365,1/4/2016,64,2014-08-25,2016-01-02,96,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,3.86,Seattle
3155785,Artists' Retro Duplex in Ballard,none,9484588,Kim,2013-10-17, , , ,FALSE,Ballard,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"5th Avenue Northwest, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,Apartment,Private room,1,2,1,1,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",""Indoor Fireplace"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Fire Extinguisher"",""Essentials""",NA,$61.00 ,$244.00 ,NA,NA,$15.00 ,1,$0.00 ,1,1125,3 months ago,TRUE,0,0,0,125,1/4/2016,4,2015-08-11,2015-09-07,80,10,8,9,9,9,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,0.82,Seattle
9368517,La Petite Casa Grande in Fremont,none,48604323,Matt And Amy,2015-11-09,within a few hours,1.00,1.00,FALSE,Ballard,2,2,"    email  ,   phone  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"Northwest 47th Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Entire home/apt,4,2,3,3,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Cat(s)"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",""Laptop Friendly Workspace""",NA,$200.00 ,"$1,200.00 ",NA,$200.00 ,$60.00 ,1,$0.00 ,4,7,4 weeks ago,TRUE,0,0,0,30,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
5643240,Cozy 1BD in Storybook Ballard Home,none,12036205,Sara,2014-02-07,within a day,1.00,1.00,FALSE,Ballard,1,1,"    email  ,   phone  ,   reviews  ,   jumio    ",TRUE,TRUE,"Northwest 57th Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Dog(s)"",""Heating"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""",NA,$70.00 ,$400.00 ,"$1,100.00 ",$250.00 ,$50.00 ,1,$0.00 ,5,1125,3 weeks ago,TRUE,8,8,8,93,1/4/2016,8,2015-06-20,2015-12-04,90,10,9,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,1.21,Seattle
5042014,BALLARD ART,none,18413215,Emiliya,2014-07-19,within an hour,1.00,1.00,FALSE,Ballard,2,2,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"Northwest 60th Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Private room,1,1,1,1,Pull-out Sofa,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",Breakfast,""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""Lock on Bedroom Door""",NA,$52.00 ,$300.00 ,"$1,100.00 ",NA,$20.00 ,1,$0.00 ,30,90,today,TRUE,0,3,33,308,1/4/2016,14,2015-02-02,2015-10-26,97,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,1.25,Seattle
7724630,Artist's Retro Duplex,none,26877490,Sarah,2015-01-28, , , ,FALSE,Ballard,1,1,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"5th Avenue Northwest, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,Apartment,Private room,2,1,1,1,Futon,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Indoor Fireplace"",""Washer"",""Dryer"",""Smoke Detector"",""Essentials""",NA,$50.00 ,$400.00 ,NA,NA,NA,1,$15.00 ,1,1125,7 weeks ago,TRUE,0,0,0,126,1/4/2016,1,2015-09-27,2015-09-27,100,8,8,10,10,10,8,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,0.3,Seattle
9449437,Gorgeous 4BR 2.5BA Townhome+Balcony,none,6407320,Varun,2013-05-15,within an hour,1.00,1.00,FALSE,Ballard,4,4,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"14th Avenue Northwest, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,Townhouse,Entire home/apt,8,2.5,4,4,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Essentials"",""Shampoo"",Hangers,Iron",NA,$275.00 ,NA,NA,$500.00 ,$50.00 ,8,$10.00 ,1,1125,3 weeks ago,TRUE,0,0,0,232,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,strict,FALSE,FALSE,1,NA,Seattle
3053237,Ballard 1903 Modern Cottage,none,11580391,Shawn,2014-01-23,within an hour,1.00,1.00,TRUE,Ballard,1,1,"    email  ,   phone  ,   facebook  ,   google  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"Northwest 50th Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Entire home/apt,2,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$149.00 ,"$1,065.00 ","$3,759.00 ",$100.00 ,$50.00 ,1,$0.00 ,2,1125,2 weeks ago,TRUE,28,58,88,363,1/4/2016,85,2014-05-19,2015-12-02,99,10,10,10,10,9,10,FALSE,NA,FALSE,strict,FALSE,FALSE,1,4.28,Seattle
8132347,Seattle charmer-new remodel-Ballard,none,3681393,Ryan,2012-09-26,within a day,0.88,1.00,FALSE,Alki,2,2,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"Northwest 51st Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Entire home/apt,8,2,2,4,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets Allowed"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Essentials"",""Shampoo""",NA,$199.00 ,"$1,250.00 ","$4,500.00 ",$150.00 ,$85.00 ,5,$10.00 ,1,1125,3 months ago,TRUE,0,0,0,270,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
63733,Seattle- Ballard Guestsuite -,none,311363,Irmgard,2010-12-06,within a few hours,1.00,1.00,FALSE,Ballard,1,1,"    email  ,   phone  ,   reviews    ",TRUE,FALSE,"Nw 60th St, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,Apartment,Entire home/apt,2,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Essentials"",""Shampoo""",NA,$89.00 ,NA,NA,NA,NA,2,$0.00 ,2,14,3 days ago,TRUE,28,45,75,164,1/4/2016,125,2011-04-23,2015-12-30,97,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,TRUE,1,2.18,Seattle
2039149,Walkable Seattle 3-bedroom Home,none,5325329,Blair,2013-03-04,within a few hours,0.97,1.00,FALSE,Queen Anne,9,9,"    email  ,   phone  ,   facebook  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"Seattle, WA, United States",Ballard,West Woodland,Seattle,WA,NA,House,Entire home/apt,10,2,3,3,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit""",NA,$225.00 ,NA,NA,$300.00 ,$100.00 ,8,$40.00 ,1,90,today,TRUE,17,42,58,124,1/4/2016,121,2014-01-30,2015-12-21,91,9,9,10,10,9,9,FALSE,NA,TRUE,strict,FALSE,FALSE,8,5.15,Seattle
227636,Large Ballard/Fremont apartment,none,1187351,Michael,2011-09-20,within an hour,1.00,1.00,TRUE,Ballard,1,1,"    email  ,   phone  ,   facebook  ,   linkedin  ,   reviews  ,   jumio    ",TRUE,TRUE,"NW 50th St, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,Apartment,Entire home/apt,3,1,1,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Dog(s)"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",800,$120.00 ,$698.00 ,"$2,552.00 ",$200.00 ,$55.00 ,2,$10.00 ,2,120,today,TRUE,0,22,52,320,1/4/2016,131,2011-11-09,2015-12-29,97,10,10,10,10,9,10,FALSE,NA,TRUE,strict,FALSE,TRUE,1,2.59,Seattle
3689119,A Garden Guest House,none,1375021,Charlotte & Larry,2011-11-06,within an hour,1.00,1.00,TRUE,Ballard,1,1,"    email  ,   phone  ,   reviews    ",TRUE,FALSE,"6th Avenue Northwest, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Entire home/apt,2,1,0,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Pets live on this property"",""Dog(s)"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$85.00 ,NA,NA,NA,$30.00 ,1,$0.00 ,2,1125,yesterday,TRUE,30,60,90,365,1/4/2016,49,2014-08-08,2016-01-02,98,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,2.85,Seattle
1179538,Townhome Top Floor 2 Bedrms+Balcony,none,6407320,Varun,2013-05-15,within an hour,1.00,1.00,FALSE,Ballard,4,4,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"14th Avenue Northwest, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Private room,4,1.5,1,2,Real Bed,"""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",""Shampoo"",Hangers,Iron",NA,$80.00 ,NA,NA,$200.00 ,$15.00 ,4,$10.00 ,1,1125,2 weeks ago,TRUE,12,23,51,326,1/4/2016,2,2015-11-20,2015-12-01,100,10,10,10,10,8,8,FALSE,NA,FALSE,strict,FALSE,FALSE,1,1.3,Seattle
6823781,Private Apt. Fremont/Ballard,none,35742272,Lisa,2015-06-14,within an hour,1.00,1.00,FALSE,Ballard,1,1,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"Northwest 49th Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Entire home/apt,3,1,1,3,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials""",NA,$89.00 ,$536.00 ,"$1,875.00 ",NA,$55.00 ,2,$10.00 ,2,1125,a week ago,TRUE,24,49,49,324,1/4/2016,28,2015-06-23,2015-11-29,95,10,10,10,10,10,10,FALSE,NA,TRUE,strict,FALSE,FALSE,1,4.29,Seattle
2284536,Vintage Ballard Charm,none,129014,Rob And Molly,2010-05-20,within an hour,1.00,1.00,FALSE,Ballard,2,2,"    email  ,   phone  ,   facebook  ,   reviews  ,   kba    ",TRUE,TRUE,"8th Avenue Northwest, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Entire home/apt,4,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Pets Allowed"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",Iron,""Laptop Friendly Workspace""",NA,$99.00 ,NA,NA,$100.00 ,$30.00 ,2,$10.00 ,2,1125,a week ago,TRUE,21,49,75,348,1/4/2016,111,2014-02-23,2015-12-20,92,9,9,10,10,10,9,FALSE,NA,FALSE,moderate,FALSE,FALSE,2,4.89,Seattle
5143441,Seattle Charm,none,179626,Susan,2010-07-24,within an hour,1.00,1.00,TRUE,Fremont,2,2,"    email  ,   phone  ,   reviews  ,   jumio    ",TRUE,TRUE,"NW 50th St, Seattle, WA 98107, United States",NA,West Woodland,Seattle,WA,98107,Apartment,Entire home/apt,4,1,1,3,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Indoor Fireplace"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$110.00 ,NA,NA,$95.00 ,$35.00 ,2,$25.00 ,1,16,a week ago,TRUE,16,43,72,345,1/4/2016,49,2015-02-13,2015-12-18,97,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,2,4.51,Seattle
5749958,Beautiful Phinney/Ballard Retreat,none,3751963,Alan & Katence,2012-10-03,within a day,1.00,1.00,FALSE,Ballard,1,1,"    email  ,   phone  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"Northwest 56th Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Entire home/apt,6,1,2,3,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Pets live on this property"",""Dog(s)"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$180.00 ,"$1,260.00 ",NA,$250.00 ,$80.00 ,4,$30.00 ,3,1125,2 weeks ago,TRUE,9,14,14,60,1/4/2016,28,2015-05-03,2015-10-05,96,10,10,10,10,10,10,FALSE,NA,FALSE,moderate,FALSE,FALSE,1,3.4,Seattle
9116815,Cozy 2BD Apt in New Brewery Dist .,none,276239,Jacob And Katie,2010-11-01,within a few hours,1.00, ,FALSE,NA,1,1,"    email  ,   phone  ,   facebook  ,   reviews    ",TRUE,FALSE,"Northwest 48th Street, Seattle, WA 98107, United States",NA,West Woodland,Seattle,WA,98107,Apartment,Entire home/apt,4,1,2,2,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",""Essentials"",""Shampoo""",NA,$150.00 ,NA,NA,NA,NA,1,$0.00 ,2,1125,today,TRUE,2,32,62,337,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
7731836,"Ballard One Bedroom, lots of light!",none,8739320,Reese,2013-09-09,within a day,0.60,1.00,FALSE,Ballard,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"Northwest 54th Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,Apartment,Entire home/apt,4,1,1,2,Real Bed,"""Wireless Internet"",""Wheelchair Accessible"",""Kitchen"",Breakfast,""Elevator in Building"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""",NA,$70.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,4 days ago,TRUE,21,39,56,56,1/4/2016,3,2015-12-11,2015-12-27,100,10,10,10,10,9,9,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,3,Seattle
10262971,Private Floor - Modern Ballard Home,none,4933168,Jeff,2013-02-01,within a day,0.80,1.00,FALSE,Ballard,2,2,"    email  ,   phone  ,   linkedin  ,   reviews  ,   kba    ",TRUE,TRUE,"Northwest 51st Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Private room,2,1,1,1,Real Bed,"""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Kitchen"",""Free Parking on Premises"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""Essentials"",""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""",NA,$70.00 ,NA,NA,NA,NA,1,$0.00 ,1,1125,never,TRUE,30,60,90,365,1/4/2016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,NA,Seattle
1407502,Private garden room in hip Ballard,none,6136210,Nicole,2013-04-28, , , ,FALSE,Ballard,1,1,"    email  ,   phone  ,   reviews  ,   kba    ",TRUE,TRUE,"Northwest 62nd Street, Seattle, WA 98107, United States",Ballard,West Woodland,Seattle,WA,98107,House,Private room,1,1,1,1,Real Bed,"""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",Breakfast,""Pets live on this property"",""Dog(s)"",""Heating"",""Washer"",""Dryer"",""Smoke Detector"",""First Aid Kit""",NA,$75.00 ,$490.00 ,NA,$100.00 ,$25.00 ,1,$0.00 ,4,1125,3 months ago,TRUE,30,60,90,365,1/4/2016,9,2014-06-12,2014-12-02,89,8,9,9,9,9,9,FALSE,NA,FALSE,strict,FALSE,FALSE,1,0.47,Seattle
8817038,Ballard Sunset View with Parking,none,3656709,Bryan & Mark,2012-09-24,within an hour,1.00,1.00,FALSE,NA,1,1,"    email  ,   phone  ,   facebook  ,   reviews  ,   jumio    ",TRUE,TRUE,"Northwest 51st Street, Seattle, WA 98107, United States",NA,West Woodland,Seattle,WA,98107,Apartment,Entire home/apt,4,1,2,2,Real Bed,"""Cable TV"",""Wireless Internet"",""Kitchen"",""Free Parking on Premises"",""Cat(s)"",""Indoor Fireplace"",""Heating"",""Family/Kid Friendly"",""Washer"",""Dryer"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",""Essentials"",""Shampoo"",""24-Hour Check-in"",Hangers,""Hair""Dryer"""",""Laptop Friendly Workspace""",NA,$85.00 ,$488.00 ,"$1,899.00 ",$100.00 ,NA,4,$10.00 ,2,45,yesterday,TRUE,3,25,48,114,1/4/2016,12,2015-10-28,2015-12-28,97,10,10,10,10,10,10,FALSE,NA,FALSE,flexible,FALSE,FALSE,1,5.22,Seattle
